,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
10,"आपको उदास करने के लिए कोई छाया नहीं,
आपको घेरने के लिए केवल खुशियाँ,
भगवान स्वयं आपको आशीर्वाद देने के लिए,
आपके लिए मेरी यही कामना है,,
आज, कल और हर दिन..!!
#ईदमुबारक2020
#ईद_उल_अधा_मुबारक
#घर में रहना",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289513193383985152
11,@ SLBG50 @josfelines @ AngryCanuck70 मुझे 150k मृत अमेरिकियों के बारे में कुछ भी उपहास करने योग्य नहीं मिला। और हम इस महामारी के अंत से बहुत दूर हैं। #WearAdamnMask,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287151942754381824
12,"आप सभी को ईद मुबारक। अल्लाह आप सभी मनुष्यों और जानवरों को आशीर्वाद दे। कृपया इस महामारी की स्थिति में गरीब जानवर को भी खिलाएं।
सुरक्षित रहें, घर पर रहें।
#EidulAdha2020 #EidAlAdhaMubarak #EidMubarak #HappyEid",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289305972976934912
13,"@BremainInSpain #lockdown अभी कुछ लोगों के लिए #lifechoice है
शांति और शांत, प्रकृति, जीवन की धीमी गति का आनंद लें
पढ़ने, बगीचे लगाने, व्यायाम करने, अपना ख्याल रखने का समय
हर कोई उतना भाग्यशाली नहीं होता
हमारे पास दुनिया को बदलने के लिए एक पल था लेकिन #Tories के साथ नहीं",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282272891594211333
14,"प्यार, देखभाल और जिम्मेदारी का त्योहार। महामारी के समय यह त्यौहार हमारे जीवन में खुशियों की रोशनी लेकर आया है तो दोस्तों इस #Rakhdi #RakshaBandhan2020 का आनंद अपने :परिवार: के साथ लें।
सुरक्षित रहें मास्क पहनें और अपनी कृतज्ञता के साथ इस त्योहार का आनंद लें। : ब्लश :: ब्लश :",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290171772864573440
15,"@MJA_Editor @BenisonOReilly @ScottMorrisonMP @GladysB

क्या आप अभी तक विशेषज्ञों को सुन रहे हैं? या अर्थव्यवस्था अभी भी आपकी चीज है?

#Auspol #घर पर रहें",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289364376420417536
16,"@abc730 @GladysB घोर लापरवाही!
स्कूल की छुट्टियां, पहाड़ों पर बर्फ, मैं नहीं चाहता कि हर आदमी और उसका कुत्ता वायरस को दक्षिण में लाए #ringfenceSydneyNOW #covidnsw
#सार्वजनिक स्वास्थ्य
#घर में रहना",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282981088839602178
17,@venessb @TonyBlakely_PI इसके अलावा विक्टोरियन एक NZ- शैली #lockdown का सामना करेंगे: हमें शायद लागू करने में मदद करने के लिए #ADF की आवश्यकता होगी क्योंकि ऐसा लगता है कि हमारे पास वर्तमान चरण 3 प्रतिबंधों का पालन नहीं करने वाले बहुत से लोग हैं !!! :नकाब:,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282283743793672192
18,"टेक्सास में बार मालिक फिर से बंद होने से अपनी गंदगी खो रहे हैं। नमस्ते। अगर वे महामारी के दौरान बिना किसी शमन के भीड़-भाड़ वाले क्षेत्र बनाते हैं तो वे क्या उम्मीद कर रहे थे? हमारे राज्य में, बार/रेस्तरां संघ आंशिक रूप से GOP द्वारा हमारे गवर्नर पर थूकने के पीछे थे",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1278216377552244739
19,@GavinNewsom 5%? गंभीरता से?! कैसे लगभग 1 छात्र या स्टाफ सदस्य सकारात्मक परीक्षण करता है और स्कूल 15 दिनों के लिए बंद हो जाता है। तत्काल परीक्षण के परिणाम के बिना... जब तक परीक्षण के 5% परिणाम सकारात्मक आते हैं... तब तक आपके पास एक विशाल संक्रमण दर होगी। #गंभीर हो जाओ,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284224494031089664
20,"अब हम संक्रमित स्वास्थ्य देखभाल कर्मचारियों की संख्या में वृद्धि का अनुभव कर रहे हैं, जिसमें दो मौतें पहले ही हो चुकी हैं।

Covid19 से पहले, हम एक कमी का अनुभव कर रहे थे और क्वारंटाइन में उनके साथ यह और भी बदतर हो रहा है।

आप सुरक्षित रहकर और घर पर रहकर हमारी मदद कर सकते हैं।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1286666948139352064
21,@9NewsMelb @VictoriaPolice @DanielAndrewsMP अगर हमारे पास रोड ब्लॉक हैं तो हमें उन्हें लागू करने में सक्षम होना चाहिए। @9NewsMelb आप सिर्फ दूसरों को प्रोत्साहित कर रहे हैं। उन स्वार्थी लोगों का विज्ञापन करना बंद करें जो नियमों और प्रतिबंधों की अवहेलना कर रहे हैं जो हमें बंद कर रहे हैं।,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286468840407183360
22,"मैं देख रहा हूं कि @BBCOne अभी भी कार्यक्रमों से पहले लोगों को उनकी टेंडेम बाइक पर दिखा रहा है। क्या आप नहीं जानते कि लॉकडाउन है और अभी कोई बाहर नहीं जा सकता है?
#कोरोना वाइरस",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1244959135201984512
23,ट्रम्प की अत्यधिक अक्षमता और मानव जीवन के लिए पूरी तरह से सहानुभूति की कमी चौंका देने वाली है। #COVID19 #CloseTheSchools,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290862043713724416
24,"@PIBBhubaneswar @PIB_India @MIB_India @MoHFW_INDIA @PMOIndia @CMO_Odisha @bmcbbsr @IPR_Odisha @HFWOdisha @BSCL_BBSR @cpbbsrctc @sardesairajdeep @MamataOfficial
@CMO_Odisha द्वारा शानदार पहल
@MamataOfficial @pmo और सभी #FrontLineheros

यदि आप गरीबों की मदद करना चाहते हैं तो कृपया D I S T A N C E रखें
& #Lockdown21 पूरी तरह से सभाओं के बिना।

#सोशलडिस्टेंसिंग बहुत जरूरी है।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1243394207516987395
25,"31 मई को यहां चले गए। COVID मामले 11। 9 जुलाई तक, 159 पुष्ट मामले। लेकिन ज़रूर आइए बेपर्दा समूहों में इकट्ठा होते हैं ...",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281695556390117376
26,"@BetteMidler मुझे आपसे जुड़ना अच्छा लगेगा लेकिन यह बेहतर है कि मैं घर पर भी रहूं: धूप का चश्मा:

वास्तव में, यदि संभव हो तो सभी को #घर पर रहना चाहिए और प्रसार को रोकने में मदद करनी चाहिए।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1277006243975094273
27,@MaryAnneThomas @VictoriaPolice खुशी है कि आप अधीनता का आनंद लेते हैं। अधिकांश विक्टोरियन इसे अपमानजनक नहीं मानते हैं और यह आक्रामक पाते हैं कि हमारे साथ इस तरह का व्यवहार किया जा रहा है।,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285467916100489217
28,"@realDonaldTrump हाँ! हमारे बच्चों को उनकी शिक्षा की जरूरत है और दूरस्थ रूप से नहीं! यदि आप नहीं चाहते कि आपका बच्चा स्कूल जाए, तो उन्हें घर पर ही रखें। जब आप इस पर हों तब अपनी नौकरी छोड़ दें, बहुत से लोग नौकरी की तलाश कर रहे हैं क्योंकि उनका व्यवसाय बंद हो गया है। #OpenTheSchools",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280679100852690944
29,@SidneyPowell1 @DaveSchreiber3 @realDonaldTrump @GenFlynn @TuckerCarlson @JennaEllisEsq @molmccann #oustFauci चक ई की तरह दिखता है।,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282186879287398401
30,"@Susej137 @FormerDem3 @diana4candor @GavinNewsom संख्या बढ़ रही है क्योंकि परीक्षण तेजी से बढ़ा है।
देश भर में मृत्यु दर में उल्लेखनीय कमी आई है।
लेकिन मुझे यकीन है कि आपने इसे #MainstreamMedia से नहीं सुना होगा

#चैनल को बदलो
#वुहानहोक्स",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281436125824000002
31,@reasonwillprev2 @LeadSnoozeGuard @adamscrabble कार्यस्थल बंद... कुछ नहीं करना है लेकिन ऑनलाइन खो जाना है... यह किस तरह का जीवन है?! अनिश्चित काल के लिए बंद रहें ?! हमें,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282939893455306753
32,@DineshDSouza @iheartmindy और ध्यान दें कि वह सीधे उसके चेहरे पर चिल्लाती है - बव्वा पर कोई नकाब नहीं है और कोई भी जो हमें नकाब पहनने के लिए शर्मिंदा कर रहा है (न ही उस मामले के लिए राज्य के घरों से आदेश जारी कर रहा है) इस बकवास की निंदा करेगा। #घोटालेबाज #पाखंडी,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277040784638951424
33,@USNoodlesA @ggeett37aaa उन्हें आइडिया न दें। #नोमास्क,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286675926856736769
34,"एकमात्र वास्तविक विभाजन जो मौजूद है, वे (1%) और यूएस (99%) हैं।

1% के हितों को संरक्षित करने का सबसे अच्छा तरीका यह सुनिश्चित करना है कि 99% एक दूसरे से लड़ रहे हैं।

अपने उत्पीड़न को पहचानो !!

#wewillnotbedivided #Revolt #RevolutionNow #endthelockdownuk",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276960954346070017
35,@simondolan @SirGrahamBrady और 1922 समिति ... @BorisJohnson या @MattHancock में कोई विश्वास नहीं ... अब अपना खूनी काम करो! #KBF #endthelockdownuk,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284078063509282816
36,@BlythJason लॉकडाउन का मतलब कभी खत्म नहीं होना है - यह न्यू वर्ल्ड ऑर्डर ग्लोबल गवर्नेंस अत्याचार का परिचय है जो वे स्थापित कर रहे हैं - जिसका उद्देश्य मानवता को नष्ट करना है।,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280680412520443905
37,@towntro मैं भी नहीं हूँ! #NoMasks #nomasksforkids,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282094451955884034
38,#Covid की कमी वाले गणित कौशल #Florida #CDCcovidFakeNumbers के लिए नया लक्षण,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283543607736238088
39,"@SABreweries एक व्यवहार्य सार्वजनिक स्वास्थ्य प्रणाली की योजना, प्रबंधन और रखरखाव में पूरी तरह से अपर्याप्त और अक्षम होने से सरकार को बचाने के लिए एक अस्वीकार्य उच्च लागत है।
लोग अब भूखे मर रहे हैं, लेकिन सरकार उनकी लाशों पर चर्बी उगाती है।",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288654216467288064
40,"@DanBeucke @margotroosevelt क्या आपको एहसास नहीं है कि हमें गरीबी में जाना है या फिसलना है? गंभीरता से, हम काम नहीं करना जारी रख सकते हैं! अपनी सावधानी बरतें, अपने मुखौटे पहनें, और अमेरिका को फिर से खोलें या हम में से कई सड़क पर होंगे!",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286573343915663360
41,"@CBCOttawa ""हम आपको और आपके संपर्कों को ट्रैक करना चाहते हैं"" आप लोग वास्तविक मुद्दों पर रिपोर्ट क्यों नहीं करते हैं, जैसे कि सभी बाल तस्करी उजागर हो रही हैं .... #coverup",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285393345867591683
42,@1RU4real @RepTedYoho @SecPompeo ये आउटलेयर हैं। डर में अपना जीवन जीना बंद करो।,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286717720470446080
43,"@GregAbbott_TX हमारे लिए मजबूत बनें, TEXAS में और कोई शटडाउन नहीं! #openup #openbars #OpenSchools",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282814104852467713
44,"मुझे खेद है अगर आपका प्रियजन ठीक नहीं है या फ्लू या सर्दी या निमोनिया या COVID-19 के लिए अतिसंवेदनशील है।
हालाँकि यह अपेक्षा करना काफी स्वार्थी और अवास्तविक है कि 350 मिलियन लोग इसके कारण आर्थिक तबाही, गरीबी और भूख से पीड़ित होंगे।",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276715542250958850
45,"@ ArtValley818 तालिकाएँ जुलाई की चौथी तारीख को बदल गईं।

तुम इसे अनुभव कर सकते हो। न्यूज़ोम का नियंत्रण खो रहा है।

#नोमास्क #कैलिफोर्निया",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281117240075497472
46,सीडीसी हाल के वर्षों में ठंडे वायरस के साथ पिछले संक्रमणों की पुष्टि करता है #कोरोनावायरस के झूठे सकारात्मक परिणाम देता है फिर भी ये परीक्षण तर्क हैं और सकारात्मक में सहयोगी स्पाइक अधिक #lockdownextension #FactsMatter #FireFauci #KAG2020 #FactsNotFear,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278362693855051781
47,@tinytexanmomma @ananavarro @RepDanCrenshaw @SenTedCruz यह बकवास के रूप में भयानक है !!! COVID आधिकारिक तौर पर खत्म हो गया है!,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1276309986428227584
48,"अगर हम #अर्थव्यवस्था को तुरंत नहीं खोलते हैं, तो वैश्विक अर्थव्यवस्था करोड़ों लोगों, विशेषकर सबसे गरीब लोगों की जान ले लेगी।",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289094566549700613
49,CERB के उन लोगों को मेरी सलाह जो स्टेज 3 पर नहीं जाने की वकालत कर रहे हैं: काम पर वापस जाएं। कोई और आपकी नौकरी ले लेगा और आपको कोई नहीं मिलेगा। जगह-जगह व्यापार बंद। हम डिप्रेशन में हैं।,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282388601486049292
50,"@MattHancock @NHSX तुम बेवकूफ हो बस सीखते नहीं हो? या आपको लगता है कि हम सुनहरी मछली हैं? ""प्रेडिक्टिव टेक"" मॉडलिंग के लिए एक प्रेयोक्ति है और पिछली बार यह बहुत सटीक था, है ना। मेरे करों की बर्बादी बंद करो! अब अन्यायपूर्ण तालाबंदी को पूर्ववत करें।",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284112739166818304
51,"@redsteeze @unlikely_some1 व्यवसाय बंद?? बहुत खूब?? जॉर्ज ऑरवेल, लोगों को नियंत्रित करें..उनकी इच्छा को तोड़ें...हम केवल लड़ते हुए नीचे जाएंगे",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276332774597595137
52,"आज का शेख़ी: पं. 1

लॉकडाउन मूल रूप से वायरस को पकड़ में रखता है; यह इसे समाप्त नहीं करता है। यह गायब नहीं होता है। लॉकडाउन खत्म होने के बाद तक इसे धकेला जाता है... अनिवार्य रूप से यह अस्पतालों पर भारी न पड़ने की देरी की रणनीति है

#कोविड #कोविड19 #लॉकडाउन",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1288855286732787716
53,एक विश्वव्यापी आर्थिक अवसाद COVID-19 की तुलना में अधिक घातक होने जा रहा है जो हमें अपने चरम पर कर सकता है। अमेरिका के करेन: जागो! इस बात को समझें कि हम बंद रहने की मांग करते हुए निश्चित रूप से दुनिया भर में लाखों लोगों को मार डालेंगे। WHO और MSM को सुनना बंद करें।,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1253748673747587072
54,आपका दैनिक अनुस्मारक कि सिर्फ इसलिए कि कोई #COVID के साथ मर जाता है इसका मतलब यह नहीं है कि वे #COVID से मर गए। #stopinflatethenumbers,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282270561419186176
55,"यह शर्म की बात है कि मीडिया और पोल्स ने h1n1 महामारी के दौरान किसी भी परिप्रेक्ष्य को खो दिया है, WHO का अनुमान है कि 1.4 बिलियन पीपीएल तक वायरस से 500k मौतें हुईं ... क्या हमने खेल, व्यवसाय, जीवन को रद्द कर दिया? बिल्कुल नहीं हम जीते और आगे बढ़ गए",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276627440505360384
56,"कल वेल्स में आधिकारिक आंकड़े:
अधिकांश वेल्स के साथ-साथ न्यूपोर्ट में 0 (शून्य) नए मामले।
सभी वेल्स में केवल 19।
लेकिन मेरथायर की एक फैक्ट्री में 97!!
बहुत संदेहास्पद।
क्या हमें अब मेरथायर को बंद कर देना चाहिए? :रोलिंग_ऑन_द_फ्लोर_लाफिंग::रोलिंग_ऑन_फर्श_हंसते हुए:
#itsallbollocks",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1277877874012360704
57,"@CBSNews क्या हमें अभी पता नहीं चला है कि फ्लोरिडा के नंबर 98% सकारात्मक थे, वास्तव में केवल 9.3% सकारात्मक थे?

#FakeNewsMedia #EnemyOfThePeople",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283199309337567232
58,"@paulkrugman फिर भी मौतों में कोई वृद्धि नहीं? ""मामले"" की नई परिभाषा अब 6 सप्ताह से बढ़ रही है। निराश?",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280463206566236160
59,"यह आखिरी #लॉकडाउन हो सितंबर आओ समाज को फिर से खोलना चाहिए; हमारे लिए इस तरह जीना पूरी तरह से तर्कहीन है। हम शटडाउन के बिना बदतर फ्लू के मौसम से गुजरे हैं और एक बड़ा स्वास्थ्य #संकट सामने आ रहा है, जो #कोविड_19 वायरस से भी बदतर है।",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290228497579798531
60,"यदि आप इसे पढ़ रहे हैं, तो आपके पास वुहान फ्लू / COVID-19 की तुलना में बहुत अधिक संभावना है कि मानसिक बीमारी बर्बाद हो जाएगी, या आपके जीवन को समाप्त कर देगी। बाहर निकलो और बात करने के लिए किसी को ढूंढो। मस्ती करो। कुछ ऐसा करें जो आपके जीवन में करेन नहीं चाहेगा कि आप करें।",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285396753634586625
61,"85 वर्ष के लोग अपनी मृत्यु शैय्या पर चार गुना खुराक लेते हैं। हम्म?

#कॉमीवायरस2020
#UnMaskTheAgenda",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290286476035416064
62,"@ChuckCallesto नहीं-डो 'विशेषज्ञ' इस बात का ध्यान रखते हैं कि मनुष्य को ऑक्सीजन की आवश्यकता होती है। साँस लेना कार्बन डाइऑक्साइड खराब है। और यह वुफ्लू संक्रामक हो सकता है, लेकिन उतना घातक नहीं है जितना अधिकारियों ने दावा किया है। संख्याओं को गलत बताया गया है क्योंकि उनमें वे लोग शामिल हैं जिनका परीक्षण नहीं किया गया और/या अन्य कारणों से उनकी मृत्यु हो गई।",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281685375581388800
63,@Hanna1000 @NicolaSturgeon आपने अपनी आजीविका खो दी क्योंकि आपने टीवी को अपना भगवान बनाने और निरंतर भय की स्थिति में रहने का फैसला किया। मरने वालों की संख्या फ्लू के लिए वार्षिक मौत की संख्या से कम है।,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277260179088736257
64,@MatthewGuyMP @nickbarnesaus हिस्टीरिया को समझाने की हिम्मत पाने का समय निराधार है।,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282140387923001345
65,"@ TyFox10 78,000 परीक्षणों की वृद्धि ... केवल 1,000-1,500 नए मामलों की वृद्धि के साथ। ये तो अच्छी खबर है!

#ReOpenएरिज़ोना!
#ReOpenAZ",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1278058210369236992
66,@ मेलिसा20753729 कभी नहीं! यह एक #घोटाला है जिसे @GovMLG जैसे ब्रेनवॉश किए गए #भेड़ियों और फासीवादी निर्वाचित अधिकारियों ने नापाक कारणों से कायम रखा है!,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281679185346301952
67,"जैसा कि हम सभी जानते हैं कि लॉकडाउन से संबंधित मौतें #Covid19 मौतों को बौना कर देंगी, लेकिन लौरा कुएन्सबर्ग केवल इस बात में दिलचस्पी रखती हैं कि बोरिस जॉनसन ने इसे पहले ffs क्यों लागू नहीं किया! #nomasks",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286881653474897926
